"","id","interviewer","ORDER","TTO_BLOCK","DCE_BLOCK","STATE_ID","value","reversed","state_A","state_B","method","flagged","timing","wt","d_mo2","d_mo3","d_mo4","d_mo5","d_sc2","d_sc3","d_sc4","d_sc5","d_ua2","d_ua3","d_ua4","d_ua5","d_pd2","d_pd3","d_pd4","d_pd5","d_ad2","d_ad3","d_ad4","d_ad5","n45"
"266.5",2020146,23,1,9,10,103,0,0,35235,42325,"DCE",0,2020,0.616946395561154,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0
"261.5",2020146,23,2,9,10,182,1,0,51131,35353,"DCE",0,2020,0.616946395561154,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"263.5",2020146,23,3,9,10,46,1,0,35321,53215,"DCE",0,2020,0.616946395561154,0,0,1,1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,1,1,1,1,0
"262.5",2020146,23,4,9,10,171,1,0,22544,35452,"DCE",0,2020,0.616946395561154,0,1,0,0,0,1,1,1,0,0,0,-1,0,0,0,1,0,-1,-1,0,0
"260.5",2020146,23,5,9,10,52,0,0,51331,22421,"DCE",0,2020,0.616946395561154,0,-1,-1,-1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
"264.5",2020146,23,6,9,10,47,0,0,24453,41331,"DCE",0,2020,0.616946395561154,0,1,1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,-1,0,0,0
"265.5",2020146,23,7,9,10,51,1,0,21423,13114,"DCE",0,2020,0.616946395561154,-1,0,0,0,1,1,0,0,-1,-1,-1,0,-1,0,0,0,0,0,1,0,0
"235.9",2020055,29,1,9,11,6,1,1,44241,15244,"DCE",0,2020,0.686453581799991,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"232.9",2020055,29,2,9,11,126,0,1,35533,41424,"DCE",0,2020,0.686453581799991,0,0,1,0,-1,-1,-1,-1,0,0,0,-1,0,-1,0,0,0,0,1,0,0
"233.9",2020055,29,3,9,11,162,0,1,23144,42452,"DCE",0,2020,0.686453581799991,0,1,1,0,0,-1,0,0,1,1,1,0,0,0,0,1,0,-1,-1,0,0
"236.9",2020055,29,4,9,11,78,0,1,22331,22413,"DCE",0,2020,0.686453581799991,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,1,1,0,0,1
"237.9",2020055,29,5,9,11,177,0,1,12415,23122,"DCE",0,2020,0.686453581799991,1,0,0,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1
"234.9",2020055,29,6,9,11,32,1,1,53242,44151,"DCE",0,2020,0.686453581799991,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0
"238.9",2020055,29,7,9,11,165,1,1,42525,53422,"DCE",0,2020,0.686453581799991,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,0
"219.6",2020172,27,1,9,11,165,1,0,53422,42525,"DCE",0,2020,0.865815075082483,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"224.6",2020172,27,2,9,11,78,0,0,22413,22331,"DCE",0,2020,0.865815075082483,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0,0,-1
"222.6",2020172,27,3,9,11,6,0,0,15244,44241,"DCE",0,2020,0.865815075082483,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
"221.6",2020172,27,4,9,11,162,0,0,42452,23144,"DCE",0,2020,0.865815075082483,0,-1,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,1,1,0,0
"220.6",2020172,27,5,9,11,126,0,0,41424,35533,"DCE",0,2020,0.865815075082483,0,0,-1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,-1,0,0
"218.6",2020172,27,6,9,11,177,1,0,23122,12415,"DCE",0,2020,0.865815075082483,-1,0,0,0,0,-1,0,0,1,1,1,0,-1,0,0,0,0,1,1,1,1
"223.6",2020172,27,7,9,11,32,0,0,44151,53242,"DCE",0,2020,0.865815075082483,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,1,0,0,0,0
"209.4",2021003,22,1,9,12,12,1,1,32534,24155,"DCE",0,2020,0.686453581799991,0,-1,0,0,0,1,1,0,-1,-1,-1,-1,0,0,1,1,0,0,0,1,0
"210.4",2021003,22,2,9,12,91,0,1,12443,22433,"DCE",0,2020,0.686453581799991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"206.4",2021003,22,3,9,12,188,0,1,21121,12111,"DCE",0,2020,0.686453581799991,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"208.4",2021003,22,4,9,12,157,0,1,25514,22222,"DCE",0,2020,0.686453581799991,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,0,0,0,0,-1,-1,0,-1
"204.4",2021003,22,5,9,12,2,1,1,32125,43534,"DCE",0,2020,0.686453581799991,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,-1,0
"207.4",2021003,22,6,9,12,148,1,1,53531,55244,"DCE",0,2020,0.686453581799991,0,0,0,0,0,0,1,1,0,-1,-1,-1,0,0,1,0,1,1,1,0,0
"205.4",2021003,22,7,9,12,123,0,1,55254,52422,"DCE",0,2020,0.686453581799991,0,0,0,0,0,-1,-1,-1,0,1,1,0,0,-1,-1,-1,0,-1,-1,0,0
"247.7",2020174,27,1,9,12,148,0,0,55244,53531,"DCE",0,2020,0.863954295788032,0,0,0,0,0,0,-1,-1,0,1,1,1,0,0,-1,0,-1,-1,-1,0,0
"251.7",2020174,27,2,9,12,123,1,0,52422,55254,"DCE",0,2020,0.863954295788032,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,1,1,0,1,1,0,0
"246.7",2020174,27,3,9,12,91,1,0,22433,12443,"DCE",0,2020,0.863954295788032,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"252.7",2020174,27,4,9,12,2,0,0,43534,32125,"DCE",0,2020,0.863954295788032,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,1,0
"248.7",2020174,27,5,9,12,188,1,0,12111,21121,"DCE",0,2020,0.863954295788032,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250.7",2020174,27,6,9,12,157,1,0,22222,25514,"DCE",0,2020,0.863954295788032,0,0,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,1,1,0,1
"249.7",2020174,27,7,9,12,12,1,0,24155,32534,"DCE",0,2020,0.863954295788032,0,1,0,0,0,-1,-1,0,1,1,1,1,0,0,-1,-1,0,0,0,-1,0
"226.5",2020051,28,1,9,14,138,1,0,42512,23544,"DCE",0,2020,0.663474809091599,0,-1,-1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
"225.5",2020051,28,2,9,14,121,1,0,21114,52432,"DCE",0,2020,0.663474809091599,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,-1,-1,0,0
"227.5",2020051,28,3,9,14,10,1,0,11214,45312,"DCE",0,2020,0.663474809091599,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,-1,-1,0,0
"231.5",2020051,28,4,9,14,39,0,0,34442,15214,"DCE",0,2020,0.663474809091599,-1,-1,0,0,0,0,0,1,0,-1,-1,0,-1,-1,-1,0,0,1,1,0,0
"229.5",2020051,28,5,9,14,25,0,0,25342,51152,"DCE",0,2020,0.663474809091599,0,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0
"230.5",2020051,28,6,9,14,184,0,0,54344,15411,"DCE",0,2020,0.663474809091599,-1,-1,-1,-1,0,0,0,1,0,0,1,0,-1,-1,-1,0,-1,-1,-1,0,0
"228.5",2020051,28,7,9,14,124,1,0,35252,32254,"DCE",0,2020,0.663474809091599,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0
"182.12",2020107,1,1,9,16,109,0,0,15241,12352,"DCE",0,2020,0.616946395561154,0,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,1,0,0,0,0
"178.12",2020107,1,2,9,16,107,1,0,51123,43451,"DCE",0,2020,0.616946395561154,0,0,0,-1,1,1,0,0,1,1,1,0,0,1,1,1,-1,-1,0,0,0
"180.12",2020107,1,3,9,16,116,1,0,14344,52454,"DCE",0,2020,0.616946395561154,1,1,1,1,0,-1,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"179.12",2020107,1,4,9,16,61,0,0,52544,34222,"DCE",0,2020,0.616946395561154,0,0,-1,-1,0,1,1,0,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,0
"176.12",2020107,1,5,9,16,92,0,0,33224,42113,"DCE",0,2020,0.616946395561154,0,0,1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0
"181.12",2020107,1,6,9,16,54,1,0,23442,25414,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,1,1,0,0
"177.12",2020107,1,7,9,16,65,1,0,52211,11325,"DCE",0,2020,0.616946395561154,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"331.7",2020237,29,1,9,16,116,0,1,52454,14344,"DCE",0,2020,0.616946395561154,-1,-1,-1,-1,0,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0
"332.7",2020237,29,2,9,16,65,0,1,11325,52211,"DCE",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,0
"334.7",2020237,29,3,9,16,109,0,1,12352,15241,"DCE",0,2020,0.616946395561154,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0
"335.7",2020237,29,4,9,16,61,1,1,34222,52544,"DCE",0,2020,0.616946395561154,0,0,1,1,0,-1,-1,0,0,1,1,1,0,1,1,0,0,1,1,0,0
"330.7",2020237,29,5,9,16,107,0,1,43451,51123,"DCE",0,2020,0.616946395561154,0,0,0,1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,1,1,0,0,0
"333.7",2020237,29,6,9,16,54,0,1,25414,23442,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"336.7",2020237,29,7,9,16,92,1,1,42113,33224,"DCE",0,2020,0.616946395561154,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"331.8",2021010,1,1,9,16,116,0,1,52454,14344,"DCE",0,2020,0.618275170803366,-1,-1,-1,-1,0,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0
"334.8",2021010,1,2,9,16,109,1,1,12352,15241,"DCE",0,2020,0.618275170803366,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0
"330.8",2021010,1,3,9,16,107,0,1,43451,51123,"DCE",0,2020,0.618275170803366,0,0,0,1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,1,1,0,0,0
"332.8",2021010,1,4,9,16,65,1,1,11325,52211,"DCE",0,2020,0.618275170803366,1,1,1,1,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,0
"333.8",2021010,1,5,9,16,54,0,1,25414,23442,"DCE",0,2020,0.618275170803366,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"335.8",2021010,1,6,9,16,61,1,1,34222,52544,"DCE",0,2020,0.618275170803366,0,0,1,1,0,-1,-1,0,0,1,1,1,0,1,1,0,0,1,1,0,0
"336.8",2021010,1,7,9,16,92,1,1,42113,33224,"DCE",0,2020,0.618275170803366,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"192.5",2020115,1,1,9,18,100,0,0,25545,35225,"DCE",0,2020,0.616946395561154,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0
"196.5",2020115,1,2,9,18,141,1,0,33111,32545,"DCE",0,2020,0.616946395561154,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"191.5",2020115,1,3,9,18,5,0,0,33223,21232,"DCE",0,2020,0.616946395561154,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
"195.5",2020115,1,4,9,18,186,0,0,41431,24212,"DCE",0,2020,0.616946395561154,0,-1,-1,0,1,1,1,0,0,-1,-1,0,-1,-1,0,0,1,0,0,0,0
"194.5",2020115,1,5,9,18,74,0,0,14455,15514,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0,0,-1,0
"193.5",2020115,1,6,9,18,50,1,0,44123,51232,"DCE",0,2020,0.616946395561154,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,-1,0,0,0
"190.5",2020115,1,7,9,18,45,1,0,31521,43152,"DCE",0,2020,0.616946395561154,0,0,1,0,1,1,0,0,-1,-1,-1,-1,0,1,1,1,1,0,0,0,0
"268.6",2021013,1,1,9,19,159,0,0,21445,55141,"DCE",0,2020,0.686453581799991,0,1,1,1,1,1,1,1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0
"270.6",2021013,1,2,9,19,1,1,0,35231,53554,"DCE",0,2020,0.686453581799991,0,0,1,1,0,0,-1,-1,0,1,1,1,0,0,1,1,1,1,1,0,0
"272.6",2021013,1,3,9,19,153,1,0,22123,11155,"DCE",0,2020,0.686453581799991,-1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
"269.6",2021013,1,4,9,19,38,0,0,54423,32314,"DCE",0,2020,0.686453581799991,0,0,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0
"267.6",2021013,1,5,9,19,20,1,0,42421,54255,"DCE",0,2020,0.686453581799991,0,0,0,1,0,1,1,0,0,-1,-1,0,0,1,1,1,1,1,1,1,0
"273.6",2021013,1,6,9,19,178,0,0,54454,24511,"DCE",0,2020,0.686453581799991,0,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0
"271.6",2021013,1,7,9,19,99,0,0,23233,12411,"DCE",0,2020,0.686453581799991,-1,0,0,0,0,-1,0,0,0,1,1,0,-1,-1,0,0,-1,-1,0,0,1
"139.2",2020085,1,1,9,20,27,0,1,24445,34132,"DCE",0,2020,0.616946395561154,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-1,0
"137.2",2020085,1,2,9,20,105,0,1,45125,24523,"DCE",0,2020,0.616946395561154,0,-1,-1,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,-1,0
"140.2",2020085,1,3,9,20,113,1,1,11431,52111,"DCE",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0
"138.2",2020085,1,4,9,20,122,1,1,41321,21354,"DCE",0,2020,0.616946395561154,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
"135.2",2020085,1,5,9,20,169,1,1,32115,11445,"DCE",0,2020,0.616946395561154,-1,-1,0,0,-1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"136.2",2020085,1,6,9,20,11,0,1,42551,35211,"DCE",0,2020,0.616946395561154,0,0,-1,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0
"134.2",2020085,1,7,9,20,135,1,1,35535,54555,"DCE",0,2020,0.616946395561154,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0
"137.3",2020104,21,1,9,20,105,0,1,45125,24523,"DCE",0,2020,0.686453581799991,0,-1,-1,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,-1,0
"139.3",2020104,21,2,9,20,27,0,1,24445,34132,"DCE",0,2020,0.686453581799991,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-1,0
"134.3",2020104,21,3,9,20,135,1,1,35535,54555,"DCE",0,2020,0.686453581799991,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0
"138.3",2020104,21,4,9,20,122,1,1,41321,21354,"DCE",0,2020,0.686453581799991,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
"135.3",2020104,21,5,9,20,169,1,1,32115,11445,"DCE",0,2020,0.686453581799991,-1,-1,0,0,-1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"140.3",2020104,21,6,9,20,113,1,1,11431,52111,"DCE",0,2020,0.686453581799991,1,1,1,1,1,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0
"136.3",2020104,21,7,9,20,11,0,1,42551,35211,"DCE",0,2020,0.686453581799991,0,0,-1,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0
"32.10",2020280,26,1,9,21,175,0,0,42153,53151,"DCE",0,2020,0.616946395561154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
"34.10",2020280,26,2,9,21,118,1,0,21522,25324,"DCE",0,2020,0.616946395561154,0,0,0,0,1,1,1,1,0,0,-1,-1,0,0,0,0,0,1,1,0,0
"30.10",2020280,26,3,9,21,15,0,0,13251,53313,"DCE",0,2020,0.616946395561154,1,1,1,1,0,0,0,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,0
"35.10",2020280,26,4,9,21,4,1,0,13111,11215,"DCE",0,2020,0.616946395561154,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"29.10",2020280,26,5,9,21,128,0,0,45515,34433,"DCE",0,2020,0.616946395561154,0,0,-1,0,0,0,0,-1,0,0,0,-1,1,1,0,0,0,0,-1,-1,0
"33.10",2020280,26,6,9,21,145,1,0,43525,23444,"DCE",0,2020,0.616946395561154,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,-1,0
"31.10",2020280,26,7,9,21,83,0,0,44234,33441,"DCE",0,2020,0.616946395561154,0,0,-1,0,0,0,-1,0,0,1,1,0,0,0,1,0,-1,-1,-1,0,0
"305.3",2020120,28,1,9,23,53,0,1,51325,34345,"DCE",0,2020,0.686453581799991,0,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"307.3",2020120,28,2,9,23,183,0,1,44551,21335,"DCE",0,2020,0.686453581799991,0,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,1,1,1,1,0
"306.3",2020120,28,3,9,23,174,1,1,14312,15351,"DCE",0,2020,0.686453581799991,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-1,0,0,0,0
"303.3",2020120,28,4,9,23,71,0,1,14334,45531,"DCE",0,2020,0.686453581799991,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,-1,-1,-1,0,0
"304.3",2020120,28,5,9,23,55,0,1,31325,42122,"DCE",0,2020,0.686453581799991,0,0,1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0
"302.3",2020120,28,6,9,23,144,0,1,45153,51214,"DCE",0,2020,0.686453581799991,0,0,0,1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,0,0,1,0,0
"308.3",2020120,28,7,9,23,36,0,1,22241,11512,"DCE",0,2020,0.686453581799991,-1,0,0,0,-1,0,0,0,0,1,1,1,-1,-1,-1,0,1,0,0,0,0
"376.5",2020177,22,1,9,23,174,0,0,15351,14312,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,1,0,0,0,0
"374.5",2020177,22,2,9,23,36,1,0,11512,22241,"DCE",0,2020,0.616946395561154,1,0,0,0,1,0,0,0,0,-1,-1,-1,1,1,1,0,-1,0,0,0,0
"375.5",2020177,22,3,9,23,183,0,0,21335,44551,"DCE",0,2020,0.616946395561154,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,-1,-1,-1,-1,0
"378.5",2020177,22,4,9,23,71,1,0,45531,14334,"DCE",0,2020,0.616946395561154,-1,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,1,1,1,0,0
"377.5",2020177,22,5,9,23,53,0,0,34345,51325,"DCE",0,2020,0.616946395561154,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
"372.5",2020177,22,6,9,23,55,1,0,42122,31325,"DCE",0,2020,0.616946395561154,0,0,-1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"373.5",2020177,22,7,9,23,144,1,0,51214,45153,"DCE",0,2020,0.616946395561154,0,0,0,-1,1,1,1,1,-1,0,0,0,1,1,1,1,0,0,-1,0,0
"244.5",2020014,29,1,9,24,86,1,1,54132,52223,"DCE",0,2020,0.778146554926541,0,0,0,0,0,-1,-1,0,1,0,0,0,0,-1,0,0,0,1,0,0,0
"240.5",2020014,29,2,9,24,8,0,1,54441,32442,"DCE",0,2020,0.778146554926541,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"245.5",2020014,29,3,9,24,62,1,1,14113,11545,"DCE",0,2020,0.778146554926541,0,0,0,0,-1,-1,-1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
"241.5",2020014,29,4,9,24,87,0,1,21532,11234,"DCE",0,2020,0.778146554926541,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,0,0
"243.5",2020014,29,5,9,24,172,1,1,33355,55534,"DCE",0,2020,0.778146554926541,0,0,1,1,0,0,1,1,0,0,1,1,0,0,-1,-1,0,0,0,-1,0
"242.5",2020014,29,6,9,24,112,0,1,41535,35322,"DCE",0,2020,0.778146554926541,0,0,-1,0,1,1,1,1,0,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0
"239.5",2020014,29,7,9,24,151,0,1,23113,13131,"DCE",0,2020,0.778146554926541,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,0
"65.3",2020048,28,1,9,26,9,1,1,41153,44521,"DCE",0,2020,0.750482011391626,0,0,0,0,1,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,0,0,0
"64.3",2020048,28,2,9,26,195,0,1,12211,21112,"DCE",0,2020,0.750482011391626,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
"66.3",2020048,28,3,9,26,23,1,1,55234,54455,"DCE",0,2020,0.750482011391626,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,1,0,0,0,1,0
"70.3",2020048,28,4,9,26,164,0,1,34513,22343,"DCE",0,2020,0.750482011391626,0,-1,0,0,0,-1,-1,0,0,0,-1,-1,1,1,1,0,0,0,0,0,0
"67.3",2020048,28,5,9,26,191,0,1,12221,11112,"DCE",0,2020,0.750482011391626,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0
"68.3",2020048,28,6,9,26,142,0,1,25533,44231,"DCE",0,2020,0.750482011391626,0,1,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0
"69.3",2020048,28,7,9,26,163,1,1,53455,15555,"DCE",0,2020,0.750482011391626,-1,-1,-1,-1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"64.4",2020170,21,1,9,26,195,1,1,12211,21112,"DCE",0,2020,0.616946395561154,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
"65.4",2020170,21,2,9,26,9,0,1,41153,44521,"DCE",0,2020,0.616946395561154,0,0,0,0,1,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,0,0,0
"66.4",2020170,21,3,9,26,23,1,1,55234,54455,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,1,0,0,0,1,0
"70.4",2020170,21,4,9,26,164,1,1,34513,22343,"DCE",0,2020,0.616946395561154,0,-1,0,0,0,-1,-1,0,0,0,-1,-1,1,1,1,0,0,0,0,0,0
"68.4",2020170,21,5,9,26,142,0,1,25533,44231,"DCE",0,2020,0.616946395561154,0,1,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0
"69.4",2020170,21,6,9,26,163,1,1,53455,15555,"DCE",0,2020,0.616946395561154,-1,-1,-1,-1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"67.4",2020170,21,7,9,26,191,1,1,12221,11112,"DCE",0,2020,0.616946395561154,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0
"386.4",2020234,26,1,9,28,129,1,0,23231,25323,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,1,1,0,1,0,0,0,-1,0,0,1,1,0,0,1
"390.4",2020234,26,2,9,28,22,1,0,41325,13445,"DCE",0,2020,0.616946395561154,-1,-1,-1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"389.4",2020234,26,3,9,28,167,0,0,35431,51323,"DCE",0,2020,0.616946395561154,0,0,1,1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,0,1,1,0,0,0
"387.4",2020234,26,4,9,28,33,0,0,34333,33142,"DCE",0,2020,0.616946395561154,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,1,0,0,-1,0,0,0
"392.4",2020234,26,5,9,28,17,1,0,42323,55223,"DCE",0,2020,0.616946395561154,0,0,0,1,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
"388.4",2020234,26,6,9,28,147,0,0,31444,11353,"DCE",0,2020,0.616946395561154,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,0,0
"391.4",2020234,26,7,9,28,160,0,0,15335,43532,"DCE",0,2020,0.616946395561154,1,1,1,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,-1,-1,-1,0
"283.7",2020394,3,1,10,2,181,1,1,31234,13553,"DCE",0,2020,1.44798655185927,-1,-1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,-1,0,0
"281.7",2020394,3,2,10,2,41,0,1,35124,31331,"DCE",0,2020,1.44798655185927,0,0,0,0,-1,-1,-1,-1,1,1,0,0,0,1,0,0,-1,-1,-1,0,-1
"284.7",2020394,3,3,10,2,98,0,1,54253,34412,"DCE",0,2020,1.44798655185927,0,0,-1,-1,0,0,0,0,0,1,1,0,-1,-1,-1,-1,0,-1,0,0,0
"287.7",2020394,3,4,10,2,149,1,1,14422,35312,"DCE",0,2020,1.44798655185927,1,1,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0
"286.7",2020394,3,5,10,2,21,1,1,21534,52132,"DCE",0,2020,1.44798655185927,0,1,1,1,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,0,0
"285.7",2020394,3,6,10,2,68,0,1,55524,42255,"DCE",0,2020,1.44798655185927,0,0,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,1,0,0,0,1,0
"282.7",2020394,3,7,10,2,79,1,1,11141,23235,"DCE",0,2020,1.44798655185927,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0
"84.3",2020299,24,1,6,6,173,0,1,44322,54121,"DCE",0,2020,2.03208673255339,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0
